,aqm30_file,TP,FP,FN,TN,ACC,CE,OE,B,DC,TPR,TNR,PPV,NPV,CSI,start_dt,end_dt,reference_area_km2,model_area_km2,orbita_ponto
0,aq30m/LS8_AQM_222_067_20190923_0107.zip,1070.1843088590954,1306.696819394609,716.1662599572455,86893.95261178906,0.9775204965233661,0.5497527006555182,0.40091025382088724,1.3305793217445872,0.5141122986800174,0.5990897461791128,0.9851849524031665,0.4502472993444818,0.9918255303248058,0.34599673866558533,2019-09-07 10:00:00-03:00,2019-09-23 10:00:00-03:00,542.3733,720.1085259279647,222/067
1,aq30m/LS8_AQM_220_074_20200927_0114.zip,1749.1753522099837,1847.703595486591,663.8598653323198,85538.26118697111,0.9720312758402777,0.5136963524084823,0.2751140391595555,1.4906035857031652,0.5820966170622367,0.7248859608404444,0.9788558311384862,0.48630364759151756,0.9922987989480037,0.41053334385604395,2020-09-11 10:00:00-03:00,2020-09-27 10:00:00-03:00,698.9607000000001,1039.9478357892244,220/074
2,aq30m/LS8_AQM_226_071_20191005_0111.zip,429.12010568275036,421.2001007292227,383.6398345654145,88665.03995902262,0.9910472871189376,0.49534292793831924,0.4720210920438272,1.046213235057254,0.5160546309743713,0.5279789079561729,0.9952719959844897,0.5046570720616809,0.9956917964931689,0.347758510350834,2019-09-19 10:00:00-03:00,2019-10-05 10:00:00-03:00,240.19830000000002,251.31401062602967,226/071
3,aq30m/LS8_AQM_221_073_20200918_0113.zip,328.83072161653405,742.2450974428607,190.3091734915775,88576.61500744903,0.9896196011605954,0.6929902479683381,0.3665855298058828,2.06317377869089,0.4135674408030614,0.6334144701941172,0.9916899398786414,0.30700975203166203,0.9978560801193961,0.26069021239226936,2020-09-02 10:00:00-03:00,2020-09-18 10:00:00-03:00,151.4925,312.3918930060807,221/073
4,aq30m/LS8_AQM_220_065_20170919_0105.zip,1236.4280045623293,1692.777009927289,1328.2955296503271,85759.49945586003,0.9664388666632124,0.5778963922135156,0.5179098300192032,1.142113360529853,0.45010705676337454,0.48209016998079673,0.9806434197217321,0.4221036077864844,0.9847476270369308,0.2904117079360466,2017-09-03 10:00:00-03:00,2017-09-19 10:00:00-03:00,783.0502024915204,894.3476645040024,220/065
5,aq30m/LS8_AQM_224_069_20210910_0109.zip,2292.4790040804473,768.2654859902356,1649.4523110884654,85237.80319884086,0.9731209387970972,0.25100608315478623,0.4184376081696862,0.7764580976570183,0.6547437202119656,0.5815623918303138,0.9910673107405299,0.7489939168452138,0.9810161766370907,0.48670556684941135,2021-08-25 10:00:00-03:00,2021-09-10 10:00:00-03:00,1181.4470999999999,917.9070492308774,224/069
6,aq30m/LS8_AQM_221_073_20210921_0113.zip,813.1432575365336,1594.9430891163238,601.0680016985792,86828.84565164856,0.9755558773479496,0.6623280312739742,0.4250199521277122,1.7027769584830554,0.4254735456935356,0.5749800478722878,0.9819625113125127,0.33767196872602595,0.9931251447407146,0.27022318013764024,2021-09-05 10:00:00-03:00,2021-09-21 10:00:00-03:00,412.3134,701.2140721163029,221/073
7,aq30m/LS8_AQM_221_067_20210719_0107.zip,369.5021211798913,356.33406815340544,480.66128046353526,88780.50253020316,0.9906987081621018,0.49092904623660255,0.5653751732130349,0.8537608040174436,0.4689114429920543,0.43462482678696507,0.9960023927059581,0.5090709537633974,0.9946151130016289,0.3062601708084092,2021-07-03 10:00:00-03:00,2021-07-19 10:00:00-03:00,257.5674,219.89736987126275,221/067
8,aq30m/LS8_AQM_220_065_20210829_0105.zip,2026.7864613522027,1848.0223920800065,2290.936197514766,83851.25494905302,0.9540202562894256,0.4769325306054967,0.5305890115035643,0.8974195796190888,0.49478881059156254,0.4694109884964358,0.9784359629460608,0.5230674693945033,0.9734051784959031,0.3287172019934421,2021-08-13 10:00:00-03:00,2021-08-29 10:00:00-03:00,1317.2688,1183.0559772233191,220/065
9,aq30m/LS8_AQM_221_070_20190916_0110.zip,1954.823600680312,893.612243552762,997.4912373577856,86080.07291840915,0.9789704481361281,0.3137203336918976,0.3378675012928664,0.9648143915863477,0.673989870536873,0.6621324987071336,0.989725487175935,0.6862796663081024,0.988544796274119,0.5082841039907869,2019-08-31 10:00:00-03:00,2019-09-16 10:00:00-03:00,882.1773000000001,849.7801686663769,221/070
10,aq30m/LS8_AQM_221_067_20190916_0107.zip,1551.2565898302262,624.9584612049255,1768.1544793391986,86042.63046962564,0.9734060148627678,0.28717679390538814,0.532671140300084,0.6556027577445173,0.5645422581157978,0.46732885969991594,0.9927890175679895,0.7128232060946119,0.9798640397034734,0.39328378791198104,2019-08-31 10:00:00-03:00,2019-09-16 10:00:00-03:00,1006.0875000000001,659.5739340927983,221/067
11,aq30m/LS8_AQM_226_071_20170913_0111.zip,723.6540783981333,1218.5330568317008,521.7412765958071,87435.07158817437,0.9806418944212114,0.6274024962519908,0.4189362634954951,1.559494442822363,0.45404571057694026,0.5810637365045048,0.9862551211345433,0.37259750374800915,0.9940682107547716,0.29369931160538215,2017-08-28 10:00:00-03:00,2017-09-13 10:00:00-03:00,369.0820334003846,575.0283480910349,226/071
12,aq30m/LS8_AQM_225_069_20180909_0109.zip,298.51266336942473,353.05053245908243,71.44517846368382,89224.9916257078,0.995280654256651,0.5418515574842354,0.1931170808805653,1.7611822812028226,0.5844474119745121,0.8068829191194347,0.9960587380126515,0.4581484425157647,0.9991999100857702,0.41287580335658214,2018-08-24 10:00:00-03:00,2018-09-09 10:00:00-03:00,111.10860000000001,195.3661721104442,225/069
