aqm30_file,TP,FP,FN,TN,ACC,CE,OE,B,DC,TPR,TNR,PPV,NPV,CSI,start_dt,end_dt,reference_area_km2,model_area_km2,orbita_ponto
aq30m/LS8_AQM_220_065_20191011_0105.zip,529.368773550708,1195.3201615861747,746.056824473319,87546.2542403898,0.9784332183247665,0.6930642026130388,0.5849473506170483,1.3522458211665846,0.35289904281951995,0.4150526493829517,0.9865303250517994,0.3069357973869612,0.9915501495489768,0.214254652261034,2019-09-25 17:00:00-03:00,2019-10-11 17:00:00-03:00,389.05830000000003,526.6206096864988,220/065
aq30m/LS8_AQM_225_069_20180909_0109.zip,293.573001706384,334.6598674338095,76.38484012672454,89243.38229073309,0.9954301962516061,0.5327003470732575,0.20646903914306663,1.6981201588466268,0.5882102457558053,0.7935309608569333,0.9962640412832097,0.46729965292674236,0.9991448159508206,0.4166415317773043,2018-08-24 17:00:00-03:00,2018-09-09 17:00:00-03:00,111.10860000000001,188.36814420667258,225/069
aq30m/LS8_AQM_221_067_20210820_0107.zip,642.1314613131337,408.08680294942917,905.7620998474395,88031.01963589,0.9853995699067992,0.3885733250278003,0.5851578703953785,0.678482222947639,0.4943062535105119,0.4148421296046216,0.9953856747384524,0.6114266749721996,0.9898156636414078,0.32829136380687146,2021-08-04 17:00:00-03:00,2021-08-20 17:00:00-03:00,469.00800000000004,318.2398839201434,221/067
aq30m/LS8_AQM_222_067_20160914_0107.zip,922.4902742745581,824.819539381142,2301.3652730166973,85938.3249133276,0.9652595951370994,0.47205111133409405,0.7138549600804379,0.5419938294455603,0.3711364266904343,0.28614503991956214,0.9904934342273554,0.527948888665906,0.973919159641691,0.22784991497866827,2016-08-29 17:00:00-03:00,2016-09-14 17:00:00-03:00,977.986519780854,529.5798274797937,222/067
aq30m/LS8_AQM_221_067_20170724_0107.zip,358.2703735691228,414.382362621098,760.8612512958603,88453.48601251391,0.986939851157201,0.5363112601714524,0.6798675279931027,0.6904038086524783,0.3787644944577995,0.32013247200689743,0.9953370957332759,0.4636887398285477,0.9914715370942975,0.23362706600181868,2017-07-08 17:00:00-03:00,2017-07-24 17:00:00-03:00,339.05270711438743,233.98290091541662,221/067
aq30m/LS8_AQM_221_070_20191018_0110.zip,948.7736554166297,804.3053487268576,1226.493541464989,86946.42745439152,0.9774169996420186,0.4587958368252902,0.563835809790744,0.805914329355325,0.4830397357386914,0.4361641902092562,0.990834203623901,0.5412041631747099,0.9860899068828327,0.3184260966610816,2019-10-02 17:00:00-03:00,2019-10-18 17:00:00-03:00,649.6442999999999,522.7386032593746,221/070
aq30m/LS8_AQM_220_074_20160815_0114.zip,547.6672955194033,937.0247988597334,464.84850633494534,87849.45939928593,0.9843887648504474,0.6311239902247713,0.4591024707798232,1.466339677524076,0.43862370958016317,0.5408975292201769,0.9894463126080252,0.3688760097752288,0.9947364304000239,0.2809212053951595,2016-07-30 17:00:00-03:00,2016-08-15 17:00:00-03:00,292.92764771101736,429.9230272436162,220/074
aq30m/LS8_AQM_222_074_20201011_0114.zip,468.6432499697072,1040.265538305832,274.98526720124687,88018.10594452321,0.9853538806985693,0.689415786022893,0.3697884909623901,2.029116357742711,0.41610254252975726,0.6302115090376099,0.9883192840719482,0.3105842139771069,0.9968855403811625,0.262708005854334,2020-09-25 17:00:00-03:00,2020-10-11 17:00:00-03:00,214.5582,435.4267458269868,222/074
aq30m/LS8_AQM_221_070_20170910_0110.zip,1612.521808931135,764.241309388954,725.6774474519833,86823.55943422792,0.9834317243417817,0.32154710896436517,0.31035740237746434,1.016492975024132,0.6840019838048605,0.6896425976225357,0.9912745690278718,0.6784528910356348,0.9917112076210018,0.5197591298674381,2017-08-25 17:00:00-03:00,2017-09-10 17:00:00-03:00,697.8990875079803,709.3280994602869,221/070
aq30m/LS8_AQM_221_067_20210804_0107.zip,320.51946042075326,345.7852114230502,576.4144535673191,88744.28087458888,0.9897518567683068,0.5189596081717253,0.6426498592347624,0.7428693033594715,0.4100710708214628,0.3573501407652377,0.9961187006967847,0.4810403918282748,0.9935466864487605,0.25791786242504106,2021-07-19 17:00:00-03:00,2021-08-04 17:00:00-03:00,271.8405,201.9304299562865,221/067
