aqm30_file,TP,FP,FN,TN,ACC,CE,OE,B,DC,TPR,TNR,PPV,NPV,CSI,start_dt,end_dt,reference_area_km2,model_area_km2,orbita_ponto
aq30m/LS8_AQM_220_065_20191011_0105.zip,475.6129789903635,1070.386927314858,500.3267447406607,7056.673348954118,0.8274509862621643,0.692358985889573,0.5126615226070603,1.5841141299125046,0.37718030465584773,0.4873384773929397,0.8682934676342455,0.30764101411042705,0.9337929418370511,0.23242280441750424,2019-09-25 14:00:00-03:00,2019-10-11 14:00:00-03:00,389.05830000000003,472.0603515470438,220/065
aq30m/LS8_AQM_225_069_20180909_0109.zip,309.61563648453335,479.62519917171664,39.68238669539697,1308.076777648353,0.7569922387144999,0.6077044895591477,0.11360610155802624,2.259505589156159,0.543882422776547,0.8863938984419737,0.7317085255872094,0.3922955104408522,0.9705567673029187,0.3735154573256578,2018-08-24 14:00:00-03:00,2018-09-09 14:00:00-03:00,111.10860000000001,236.6659297628199,225/069
aq30m/LS8_AQM_221_067_20210820_0107.zip,719.4993580554142,505.8089973317009,598.2063119681742,3395.485332644711,0.7884622898448217,0.4128013941208286,0.4539756681455773,0.9298801570499281,0.5658634603395183,0.5460243318544226,0.8703484140006531,0.5871986058791713,0.8502121933286716,0.39456735442601654,2021-08-04 14:00:00-03:00,2021-08-20 14:00:00-03:00,469.00800000000004,371.2989000299423,221/067
aq30m/LS8_AQM_222_067_20160914_0107.zip,852.7615889513913,774.9884148145703,1663.194411956027,7044.05558427801,0.7640848740425159,0.4761102214845999,0.6610586239807732,0.6469707749972131,0.41159367387050366,0.33894137601922675,0.9008845052023611,0.5238897785154001,0.8089874055901263,0.25912366823257543,2016-08-29 14:00:00-03:00,2016-09-14 14:00:00-03:00,977.986519780854,493.34179120239844,222/067
aq30m/LS8_AQM_221_067_20170724_0107.zip,316.8452692639264,344.84130484726575,476.9023679025832,3237.4110579862245,0.8122157969035995,0.5211550579070952,0.6008236693529083,0.8336233622984454,0.4353962093357324,0.39917633064709174,0.9037361777118061,0.47884494209290485,0.8716041665793285,0.27827889203239164,2017-07-08 14:00:00-03:00,2017-07-24 14:00:00-03:00,339.05270711438743,200.38033275248617,221/067
aq30m/LS8_AQM_221_070_20191018_0110.zip,1096.9125323732071,1152.792941149782,794.6531447443183,4718.641381732692,0.7491374357987761,0.5124194943369781,0.4201033854427173,1.189335110452637,0.5297467818322168,0.5798966145572827,0.8036607619611693,0.4875805056630218,0.8558660088032516,0.3603098944359956,2019-10-02 14:00:00-03:00,2019-10-18 14:00:00-03:00,649.6442999999999,670.8578670835083,221/070
aq30m/LS8_AQM_220_074_20160815_0114.zip,549.6310156460353,1032.2462188922345,350.6297030016475,5579.493062460083,0.8159110860098666,0.6525450877947139,0.3894757326836855,1.7571323526305471,0.44286903146584206,0.6105242673163145,0.8438767508870818,0.34745491220528607,0.9408731122661089,0.2844134760756491,2016-07-30 14:00:00-03:00,2016-08-15 14:00:00-03:00,292.92764771101736,458.03642154164214,220/074
aq30m/LS8_AQM_222_074_20201011_0114.zip,541.69148593857,1603.217015944826,167.5600087462801,5322.531489370324,0.7680711166088925,0.7474524039310194,0.236249073850361,3.0241860862576933,0.37958032246957646,0.7637509261496389,0.7685135383252163,0.25254759606898053,0.9694795598937173,0.23424815665536117,2020-09-25 14:00:00-03:00,2020-10-11 14:00:00-03:00,214.5582,618.9660494461439,222/074
aq30m/LS8_AQM_221_070_20170910_0110.zip,1866.291548812093,1190.7973817431784,379.2298387677038,4348.681230677024,0.7983266254963541,0.3895200332058672,0.16888275518784276,1.3614160824583261,0.7039142749861615,0.8311172448121572,0.7850343931153986,0.6104799667941327,0.919789134525273,0.543107806374957,2017-08-25 14:00:00-03:00,2017-09-10 14:00:00-03:00,697.8990875079803,912.2966459635823,221/070
aq30m/LS8_AQM_221_067_20210804_0107.zip,351.9442902799021,393.5985884547599,354.90462511713645,2552.5524961482015,0.7950990381681093,0.5279355482849984,0.5020940364855561,1.0547414907128903,0.4846409786972238,0.49790596351444383,0.8664024426609461,0.4720644517150015,0.877932980499922,0.31981924539609824,2021-07-19 14:00:00-03:00,2021-08-04 14:00:00-03:00,271.8405,225.9428175693705,221/067
