,aqm30_file,TP,FP,FN,TN,ACC,CE,OE,B,DC,TPR,TNR,PPV,NPV,CSI,start_dt,end_dt,reference_area_km2,model_area_km2,orbita_ponto
0,LS8_AQM_221_067_20210719_0107,403.91724779272215,480.349101675248,446.24615385070433,88656.48749668134,0.9897030098177964,0.5432176650895468,0.5248945708414156,1.0401134037981643,0.4657637445781797,0.47510542915858445,0.9946111044546077,0.45678233491045317,0.9949917793139668,0.3035801969430864,2021-07-03 14:00:00-03:00,2021-07-19 14:00:00-03:00,257.5674,267.89145256253914,221/067
1,LS8_AQM_221_067_20210804_0107,510.9041891789264,652.8125401933862,386.02972480914616,88437.25354581854,0.9884556406480655,0.5609720335854425,0.43038814653883134,1.2974386531980189,0.4958668669287625,0.5696118534611686,0.99267244296841,0.43902796641455755,0.9956539579421648,0.3296695325873641,2021-07-19 14:00:00-03:00,2021-08-04 14:00:00-03:00,271.8405,352.6687055404191,221/067
2,LS8_AQM_221_067_20210820_0107,972.6773046815924,807.8816752654807,575.2162564789808,87631.22476357393,0.9846300250953531,0.45372362520083154,0.3716122806581723,1.1503109933554172,0.5844621743399734,0.6283877193418277,0.9908651081201937,0.5462763747991685,0.9934787499662501,0.41289053796033653,2021-08-04 14:00:00-03:00,2021-08-20 14:00:00-03:00,469.00800000000004,539.5498397831577,221/067
3,LS8_AQM_221_067_20190628_0107,283.6689929872131,422.7739666252003,655.7297027025187,88624.82733768507,0.9880148947144841,0.5984544978085042,0.6980313105726258,0.7520161171755981,0.34470994469408645,0.30196868942737426,0.9952522700170169,0.40154550219149576,0.9926554030973856,0.20824745704787112,2019-06-12 14:00:00-03:00,2019-06-28 14:00:00-03:00,284.80139999999994,214.07455151192255,221/067
4,LS8_AQM_221_067_20190916_0107,2373.7031593352144,1619.262368274129,945.7079098342108,85048.32656255645,0.9714962130295672,0.405528762289017,0.28490231855220133,1.2029138435717917,0.649228914271421,0.7150976814477987,0.9813164022646752,0.5944712377109829,0.9890026335473557,0.48063577991176787,2019-08-31 14:00:00-03:00,2019-09-16 14:00:00-03:00,1006.0875000000001,1210.2616883728629,221/067
5,LS8_AQM_221_067_20170724_0107,451.374576478651,614.7306869141596,667.7570483863319,88253.13768822086,0.9857480776634349,0.5766134996443214,0.5966742727575883,0.9526182977104506,0.4131127191784822,0.4033257272424116,0.9930826439504634,0.42338650035567854,0.9924904371423128,0.2603289623473554,2017-07-08 14:00:00-03:00,2017-07-24 14:00:00-03:00,339.05270711438743,322.8326600874412,221/067
6,LS8_AQM_222_067_20190923_0107,1457.516354887728,2510.329615680612,328.83421392861237,85690.31981550304,0.968449177885592,0.6326681111870482,0.18408156812495224,2.221202287968306,0.5065924825166247,0.8159184318750478,0.9715384225414435,0.36733188881295176,0.9961771977690446,0.3392191860466272,2019-09-07 14:00:00-03:00,2019-09-23 14:00:00-03:00,542.3733,1202.2826808828388,222/067
7,LS8_AQM_222_067_20160914_0107,1414.323989519086,1453.30783523509,1809.53155777217,85309.83661747366,0.9637409915542551,0.5067972194651149,0.5612942426321094,0.8895038200962863,0.4643608048863693,0.43870575736789064,0.9832497099499751,0.4932027805348851,0.9792292851099175,0.30238926328785765,2016-08-29 14:00:00-03:00,2016-09-14 14:00:00-03:00,977.986519780854,869.1417618297098,222/067
8,LS8_AQM_220_065_20210829_0105,2885.9384124885723,3540.22201782344,1431.846291956244,82158.99327773174,0.944765229792376,0.5509078175397419,0.33161595354262846,1.4883003369058192,0.5372213607369452,0.6683840464573716,0.9586901466295333,0.44909218246025795,0.9828707750834044,0.3672608734617537,2021-08-13 14:00:00-03:00,2021-08-29 14:00:00-03:00,1317.2877,1962.037988025172,220/065
9,LS8_AQM_220_065_20210525_0105,23.619775008924282,330.5053575130363,346.3936747860271,89316.48119269201,0.9924803200251167,0.9333010485849672,0.9361650906959907,0.9570601628622,0.06523551040009999,0.0638349093040092,0.996313257475443,0.06669895141503274,0.9961367101456651,0.03371754585675198,2021-05-09 14:00:00-03:00,2021-05-25 14:00:00-03:00,112.896,108.21984565786764,220/065
10,LS8_AQM_220_065_20191011_0105,674.7382008301067,1833.6205286388317,600.6873971939201,86907.95387333713,0.9729572422338808,0.7310041052330022,0.47097015939192727,1.9666836962932632,0.35664728347620717,0.5290298406080727,0.9793375253820379,0.2689958947669977,0.9931356790772593,0.2170241846988443,2019-09-25 14:00:00-03:00,2019-10-11 14:00:00-03:00,389.05830000000003,765.9172964236565,220/065
11,LS8_AQM_220_065_20170919_0105,1541.9410469098173,2685.0962968518993,1022.7824873028392,84767.18016893545,0.9588091273408942,0.6352194405887088,0.3987885920876937,1.6481454189405929,0.45406223058009004,0.6012114079123063,0.9692964390938142,0.36478055941129117,0.9880780634979275,0.2937131361700737,2017-09-03 14:00:00-03:00,2017-09-19 14:00:00-03:00,783.0502024915204,1290.6549139509646,220/065
